status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@testing-library/react,^15.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@testing-library/user-event,^14.0.0,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@types/color,^4.0.0,npm,devDependencies,overlays,test-only,2026-03-17,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@types/react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,dependencies,overlays,test-only,2026-07-30,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@types/react-dom,^18.2.19,npm,devDependencies,overlays,test-only,2026-08-23,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,color,^4.0.1,npm,dependencies,overlays,runtime-prod,2025-11-14,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react-dom,^16.13.1 || ^17.0.0 || ^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react-dom,^16.13.1 || ^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react-router-dom,6.0.0-beta.0 || ^6.3.0,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react-router-dom,6.0.0-beta.0 || ^6.3.0,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,react-use,^17.2.4,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage-community/plugin-tech-radar-backend,1.19.0,npm,dependencies,overlays,runtime-prod,2026-07-22,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage-community/plugin-tech-radar-common,^1.19.0,npm,dependencies,overlays,runtime-prod,2026-07-22,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/backend-defaults,^0.17.3,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/config,^1.3.8,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/plugin-auth-backend,^0.29.1,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@backstage/plugin-auth-backend-module-guest-provider,^0.2.20,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@types/express,*,npm,devDependencies,overlays,test-only,2025-12-01,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,@types/supertest,^7.0.0,npm,devDependencies,overlays,test-only,2026-07-14,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,express,^4.17.1,npm,dependencies,overlays,runtime-prod,2025-12-01,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,msw,^2.3.1,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,supertest,^7.0.0,npm,devDependencies,overlays,build,2026-01-06,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar-backend,generally-available,zod,^3.20.0,npm,dependencies,overlays,runtime-prod,2026-05-04,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar-backend.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@axe-core/playwright,^4.11.0,npm,devDependencies,overlays,build,2026-08-11,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage-community/plugin-tekton-react,^0.7.0,npm,dependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage-community/plugin-topology,2.16.0,npm,dependencies,overlays,runtime-prod,2026-07-30,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/catalog-client,^1.14.0,npm,devDependencies,overlays,build,2026-07-14,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/core-compat-api,^0.5.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/errors,^1.2.7,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/filter-predicates,^0.1.1,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/frontend-defaults,^0.5.1,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/frontend-plugin-api,^0.16.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-app-react,^0.2.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-catalog,^2.0.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-catalog,^2.0.1,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-catalog-react,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-kubernetes,^0.12.17,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-kubernetes-common,^0.9.12,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-kubernetes-react,^0.5.20,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-permission-common,^0.9.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-permission-react,^0.5.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/plugin-user-settings,^0.9.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/ui,^0.13.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@backstage/ui,^0.16.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@kubernetes/client-node,1.4.0,npm,dependencies,overlays,runtime-prod,2026-08-12,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@patternfly/patternfly,^6.1.0,npm,dependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@patternfly/react-charts,^8.1.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@patternfly/react-core,^6.1.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@patternfly/react-tokens,^6.1.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@patternfly/react-topology,^6.1.0,npm,dependencies,overlays,runtime-prod,2026-07-01,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@playwright/test,1.61.1,npm,devDependencies,overlays,build,2026-07-30,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@remixicon/react,^4.2.0,npm,dependencies,overlays,runtime-prod,2026-01-29,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@testing-library/dom,^10.0.0,npm,devDependencies,overlays,test-only,2025-07-27,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@testing-library/react,^16.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@types/react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,dependencies,overlays,test-only,2026-07-30,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@types/react,^18.3.11,npm,devDependencies,overlays,test-only,2026-07-30,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,@types/react-dom,^18,npm,devDependencies,overlays,test-only,2026-08-23,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,git-url-parse,^13.1.0,npm,dependencies,overlays,runtime-prod,2025-04-15,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,glob,^13.0.0,npm,devDependencies,overlays,build,2026-02-19,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,js-yaml,^4.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,topology,backstage-community-plugin-topology,generally-available,lodash,^4.17.21,npm,dependencies,overlays,runtime-prod,2026-04-01,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
